Unnamed: 0,会社名,本社所在地,本社電話番号,本社HP,代表者,設立,資本金,売上高,従業員数,事業内容,関連会社,店舗,所在地,電話番号,新車,中古車,軽自動車,サービス,福祉車両,ウェルキャブステーション
32,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-279-3800,https://nankai.corolla-dealer.jp/,,,,,,,,深井店,大阪府堺市中区深井中町３２３３,072-279-3800,●,,●,●,,
33,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-273-1370,https://nankai.corolla-dealer.jp/,,,,,,,,八田店,堺市中区八田西町１―１―５,072-273-1370,●,,●,●,,
34,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-273-1370,https://nankai.corolla-dealer.jp/,,,,,,,,八田プラザ,堺市中区八田西町１―１―５,072-273-1370,,●,●,●,,
35,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,0725-33-3361,https://nankai.corolla-dealer.jp/,,,,,,,,いずみ店,大阪府泉大津市豊中町３－１５－８,0725-33-3361,●,,●,●,,
36,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,0725-55-5001,https://nankai.corolla-dealer.jp/,,,,,,,,光明池プラザ,大阪府和泉市伏屋町５－４－１１,0725-55-5001,,●,●,●,,
37,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,0725-55-5001,https://nankai.corolla-dealer.jp/,,,,,,,,光明池店,大阪府和泉市伏屋町５－４－１１,0725-55-5001,●,,●,●,,
38,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,0725-43-6481,https://nankai.corolla-dealer.jp/,,,,,,,,和泉箕形店,大阪府和泉市箕形町３－１－５３,0725-43-6481,●,,●,●,,
39,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-436-0377,https://nankai.corolla-dealer.jp/,,,,,,,,第二阪和岸和田店,大阪府岸和田市作才町１１１４,072-436-0377,●,,●,●,,
40,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-427-9591,https://nankai.corolla-dealer.jp/,,,,,,,,東岸和田店,大阪府岸和田市土生町６丁目３番６号,072-427-9591,●,,●,●,,
41,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-437-1901,https://nankai.corolla-dealer.jp/,,,,,,,,貝塚店,大阪府貝塚市堤２９３番１,072-437-1901,●,,●,●,,
42,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-464-0981,https://nankai.corolla-dealer.jp/,,,,,,,,泉佐野店,大阪府泉佐野市鶴原１７３８－１,072-464-0981,●,,●,●,,
43,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-452-8451,https://nankai.corolla-dealer.jp/,,,,,,,,熊取店,大阪府泉南郡熊取町紺屋２－５－７,072-452-8451,●,,●,●,,
44,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-483-6021,https://nankai.corolla-dealer.jp/,,,,,,,,泉南店,大阪府泉南市信達市場２０１８－１,072-483-6021,●,,●,●,,
45,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-494-1161,https://nankai.corolla-dealer.jp/,,,,,,,,岬店,泉南郡岬町淡輪３２１４－１,072-494-1161,●,,●,●,,
46,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-261-8891,https://nankai.corolla-dealer.jp/,,,,,,,,諏訪森プラザ,大阪府堺市西区浜寺諏訪森町西１丁７番地,072-261-8891,,●,●,●,,
47,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-437-1901,https://nankai.corolla-dealer.jp/,,,,,,,,貝塚プラザ,大阪府貝塚市堤２９３番１,072-437-1901,,●,●,●,,
48,トヨタカローラ南海株式会社,堺市西区浜寺諏訪森町西１－７,072-237-6421,https://nankai.corolla-dealer.jp/,,,,,,,,堺大野芝プラザ,大阪府堺市中区大野芝町１８４,072-237-6421,,●,●,●,,
0,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-855-5350,http://www.c-osaka.com,,,,,,,,枚方招提店,枚方市招提大谷２－８－１５,072-855-5350,●,,●,●,●,●
1,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-848-0500,http://www.c-osaka.com,,,,,,,,枚方中央店,大阪府枚方市池之宮１－２－２７,072-848-0500,●,,●,●,,
2,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-831-4641,http://www.c-osaka.com,,,,,,,,枚方店,大阪府枚方市南中振２－４５－４,072-831-4641,●,,●,●,,
3,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-891-0001,http://www.c-osaka.com,,,,,,,,交野店,大阪府交野市星田北１－２６－５,072-891-0001,●,,●,●,,
4,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-828-9221,http://www.c-osaka.com,,,,,,,,寝屋川店,寝屋川市仁和寺本町４－２０－４９,072-828-9221,●,,●,●,,
5,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-877-4041,http://www.c-osaka.com,,,,,,,,畷店,大阪府四條畷市雁屋南町１６－３５,072-877-4041,●,,●,●,,
6,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-871-4771,http://www.c-osaka.com,,,,,,,,大東店,大阪府大東市諸福３－１２－１２,072-871-4771,●,,●,●,,
7,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-823-8861,http://www.c-osaka.com,,,,,,,,寝屋川中央店,寝屋川市高宮栄町１－４,072-823-8861,●,,●,●,●,●
8,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6952-8631,http://www.c-osaka.com,,,,,,,,旭店,大阪市旭区大宮５－３－２８,06-6952-8631,●,,●,●,,
9,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-882-1241,http://www.c-osaka.com,,,,,,,,門真店,大阪府門真市打越町３１－１２,072-882-1241,●,,●,●,,
10,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6939-9951,http://www.c-osaka.com,,,,,,,,花博店,大阪市鶴見区鶴見５－１－１,06-6939-9951,●,●,●,●,,
11,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6962-5601,http://www.c-osaka.com,,,,,,,,城東しぎの店,大阪市城東区鴫野西５－１９－２２,06-6962-5601,●,,●,●,,
12,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6453-0591,http://www.c-osaka.com,,,,,,,,福島店,大阪市福島区鷺洲５－４－２,06-6453-0591,●,,●,●,,
13,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6538-3741,http://www.c-osaka.com,,,,,,,,堀江店,大阪市西区北堀江１－２１－１９,06-6538-3741,●,,●,●,,
14,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6632-5184,http://www.c-osaka.com,,,,,,,,なんば店,大阪市浪速区敷津西１－１－２,06-6632-5184,●,,●,●,,
15,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6757-2651,http://www.c-osaka.com,,,,,,,,生野店,大阪市生野区巽中１－１８－５,06-6757-2651,●,,●,●,,
16,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,06-6745-5545,http://www.c-osaka.com,,,,,,,,東大阪本庄店,大阪府東大阪市稲田新町３－１－５８,06-6745-5545,●,,●,●,,
17,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-982-5321,http://www.c-osaka.com,,,,,,,,枚岡店,大阪府東大阪市桜町１－１,072-982-5321,●,,●,●,,
18,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-992-1701,http://www.c-osaka.com,,,,,,,,八尾太子堂店,大阪府八尾市南植松町４－６,072-992-1701,●,,●,●,,
19,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-972-6101,http://www.c-osaka.com,,,,,,,,柏原店,大阪府柏原市本郷３－７－４５,072-972-6101,●,,●,●,,
20,トヨタカローラ大阪株式会社,大阪市西区立売堀３－１－１,072-849-9500,http://www.c-osaka.com,,,,,,,,Ｕ－Ｃａｒ枚方中央店,大阪府枚方市池之宮１－２－２０,072-849-9500,,●,●,,,
0,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-640-6177,https://toyota-mobi-shinosaka.jp/,,,,,,,,アウトレット１７１茨木店,大阪府茨木市清水１丁目５番１号,072-640-6177,,●,●,,,
1,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-683-4531,https://toyota-mobi-shinosaka.jp/,,,,,,,,高槻西店,高槻市川西町１丁目３番１号,072-683-4531,●,,●,●,,
2,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-828-0536,https://toyota-mobi-shinosaka.jp/,,,,,,,,アウトレット寝屋川店,寝屋川市池田北町８番１号,072-828-0536,,●,●,,,
3,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-828-0555,https://toyota-mobi-shinosaka.jp/,,,,,,,,寝屋川店,寝屋川市池田北町１５番２０号,072-828-0555,●,,●,●,,
4,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-847-6751,https://toyota-mobi-shinosaka.jp/,,,,,,,,枚方店,枚方市池之宮１丁目２４番１５号,072-847-6751,●,,●,●,,
5,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-841-2221,https://toyota-mobi-shinosaka.jp/,,,,,,,,枚方山之上店,枚方市田宮本町１４番３０号,072-841-2221,●,,●,●,,
6,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-841-2221,https://toyota-mobi-shinosaka.jp/,,,,,,,,ＵーCａｒ枚方山之上店,枚方市田宮本町１４番３０号,072-841-2221,,●,●,●,,
7,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-850-3731,https://toyota-mobi-shinosaka.jp/,,,,,,,,くずは牧野店,枚方市上島町８番１６号,072-850-3731,●,,●,●,,
8,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-866-7300,https://toyota-mobi-shinosaka.jp/,,,,,,,,くずは北山店,枚方市高野道２丁目３６番１号,072-866-7300,●,,●,●,,
9,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-866-7400,https://toyota-mobi-shinosaka.jp/,,,,,,,,ＵーＣａｒくずは北山店,枚方市高野道２丁目３６番１号,072-866-7400,,●,●,●,,
10,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-877-5901,https://toyota-mobi-shinosaka.jp/,,,,,,,,四條畷店,四條畷市西中野１丁目１番１２号,072-877-5901,●,,●,●,,
11,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-891-1321,https://toyota-mobi-shinosaka.jp/,,,,,,,,交野店,交野市星田北４丁目３６番６号,072-891-1321,●,,●,●,,
12,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-893-6061,https://toyota-mobi-shinosaka.jp/,,,,,,,,ＵーＣａｒ　交野店,交野市星田北４丁目３６番６号,072-893-6061,,●,●,●,,
13,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,075-961-6110,https://toyota-mobi-shinosaka.jp/,,,,,,,,みなせ店,三島郡島本町高浜３丁目２番１８号,075-961-6110,●,,●,●,,
14,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6877-0351,https://toyota-mobi-shinosaka.jp/,,,,,,,,千里店,吹田市五月が丘北１－７,06-6877-0351,●,,●,●,,
15,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-722-2581,https://toyota-mobi-shinosaka.jp/,,,,,,,,箕面店,箕面市牧落３－２０－２１,072-722-2581,●,,●,●,,
16,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6862-3211,https://toyota-mobi-shinosaka.jp/,,,,,,,,豊中店,豊中市曽根東町２－９－１６,06-6862-3211,●,,●,●,,
17,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6854-3212,https://toyota-mobi-shinosaka.jp/,,,,,,,,東豊中店,豊中市東豊中町６－４－５,06-6854-3212,●,●,●,●,,
18,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-752-4001,https://toyota-mobi-shinosaka.jp/,,,,,,,,池田店,池田市鉢塚１－７－３０,072-752-4001,●,,●,●,,
19,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-728-1991,https://toyota-mobi-shinosaka.jp/,,,,,,,,小野原店,箕面市粟生新家２－６－１２,072-728-1991,●,,●,●,,
20,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6846-5000,https://toyota-mobi-shinosaka.jp/,,,,,,,,緑丘店,豊中市向丘２丁目１０－１６,06-6846-5000,●,,●,●,,
21,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6350-6500,https://toyota-mobi-shinosaka.jp/,,,,,,,,新大阪本店,大阪市淀川区東三国３－１１－２,06-6350-6500,●,,●,●,●,●
22,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6394-0131,https://toyota-mobi-shinosaka.jp/,,,,,,,,十三店,大阪市淀川区新高４－１５－９１,06-6394-0131,●,,●,●,,
23,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6473-1475,https://toyota-mobi-shinosaka.jp/,,,,,,,,西淀店,大阪市西淀川区御幣島４－１４－１,06-6473-1475,●,,●,●,,
24,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6337-3773,https://toyota-mobi-shinosaka.jp/,,,,,,,,摂津千里丘店,摂津市千里丘５－６－１９,06-6337-3773,●,,●,●,,
25,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6329-4588,https://toyota-mobi-shinosaka.jp/,,,,,,,,上新庄店,大阪市東淀川区大隅１丁目２番２号,06-6329-4588,●,,●,●,,
26,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6384-3521,https://toyota-mobi-shinosaka.jp/,,,,,,,,吹田店,吹田市泉町３－１９－１５,06-6384-3521,●,,●,●,,
27,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,06-6834-8415,https://toyota-mobi-shinosaka.jp/,,,,,,,,津雲台千里店,吹田市津雲台７－４－５,06-6834-8415,●,,●,●,,
28,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-634-1214,https://toyota-mobi-shinosaka.jp/,,,,,,,,茨木店,茨木市大池１－１－３２,072-634-1214,●,,●,●,,
29,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-671-2170,https://toyota-mobi-shinosaka.jp/,,,,,,,,高槻店,高槻市天王町４番１０号,072-671-2170,●,,●,●,,
30,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-624-7755,https://toyota-mobi-shinosaka.jp/,,,,,,,,名神茨木店,茨木市三咲町５－１７,072-624-7755,●,,●,●,,
31,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-677-4151,https://toyota-mobi-shinosaka.jp/,,,,,,,,摂津店,高槻市柱本南町３－１,072-677-4151,●,,●,●,,
32,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-635-6000,https://toyota-mobi-shinosaka.jp/,,,,,,,,富田店,茨木市鮎川２－３２－２１,072-635-6000,●,,●,●,,
33,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-694-4567,https://toyota-mobi-shinosaka.jp/,,,,,,,,南平台店,高槻市氷室町１－３０－１０,072-694-4567,●,,●,●,,
34,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-674-0122,https://toyota-mobi-shinosaka.jp/,,,,,,,,南高槻店,高槻市深沢町１－２６－２,072-674-0122,●,,●,●,,
35,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-632-7061,https://toyota-mobi-shinosaka.jp/,,,,,,,,中環茨木店,茨木市高浜町２－２２,072-632-7061,●,●,●,●,,
36,トヨタモビリティ新大阪,大阪市淀川区東三国３－１０－２１,072-677-3223,https://toyota-mobi-shinosaka.jp/,,,,,,,,アウトレット摂津店,摂津市鳥飼上２－５－２０,072-677-3223,,●,●,,,
